,30,
,30,
,30,
,30,
,30,
,30,
,30,
,30,
,30,
,30,
,30,
,29,
,29,
,30,
,30,
,8 ,
,8 ,
,30,
,30,
,7 ,
,30,
,9 ,
,29,
,4 ,
,6 ,
,30,
,30,
,28,
,30,
,29,
,25,
,29,
,29,
,28,
,12,
,12,
,11,
,5 ,
,0 ,
,0 ,
,30,
,30,
